Code;Título;Tempo inicial;Tipo;Situação;Link;Vídeo base
v267;Esse é o calcanhar de Aquiles dos arquitetos e designers;01:57 – 02:30,  00:44 – 01:05, 02:37 – 03:17;IGTV;Enviado;https://drive.google.com/open?id=1lrj1aH8ad4cNM0CLsti9s11UAB0qsbge&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v268;Definitivamente É ISSO que faz o cliente CONTRATAR o arquiteto A e não o B!;02:37 – 03:17;Reels;Enviado;https://drive.google.com/open?id=1mWOeS-zeNUGXLTFceg3q799cyMNvnjDA&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v269;SE VOCE TEM ATRAIDO POUCOS CLIENTES COM CERTEZA É PORQUE VC NÃO FAZ ISSO!;03:31 – 04:16,  04:23 – 04:38, 04:39 – 05:12;IGTV;Enviado;https://drive.google.com/open?id=1mhPvdGYEd-na-7CwLouPiheMx4K_yV49&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v270;SABER ISSO É FUNDAMENTAL PARA ATRAIR MELHORES CLIENTES!;04:39 – 05:12;Reels;Enviado;https://drive.google.com/open?id=1lQLM9UszRHl0TUfzYWodBgc8yvrjhQXc&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v271;ESSA É A MELHOR MANEIRA DE PASSAR O “PREÇO” DO SEU PROJETO DE INTERIORES. ;06:42 – 07:19,  07:37 – 07:50;Feed;Enviado;https://drive.google.com/open?id=1nWsehUNIRvzzheJCWdVD0WrhyXX1BELv&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v272;COMO USAR ESSA TÉCNICA MENTAL INFALÍVEL PARA VENDER SEU PROJETO DE INTERIORES ;08:06 – 08:20, 09:24 – 09:55;Feed;Enviado;https://drive.google.com/open?id=1mcjcORrB3A0fF4qQEcS0wZJ4NsgbE_7l&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v273;FAÇA ISSO E O PREÇO DO SEU PROJETO SOARÁ COMO UMA BOA NOTICIA PARA O CLIENTE!;11:51 – 13:21;IGTV;Enviado;https://drive.google.com/open?id=1nvP0iaJQpOwZAC4JDPSyaQANoozbJ1hX&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v274;VOCE É ARQUITETA OU DESIGNER? ENTÃO FAÇA ISSO E QUASE O EFEITO TIFANY;14:10 – 14:45;Reels;Enviado;https://drive.google.com/open?id=1uymxEOIpHfqONxVAxTFSre781XLQT3WD&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v275;QUANDO VOCE ESCOLHE UM NICHO ESPECÍFICO EM INTERIOES É ISSO QUE ACONTECE!;16:04 – 17:30;Feed;Enviado;https://drive.google.com/open?id=1m0sRhU29RFqiJigTipJu6Rb6BB1zYm89&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v276;É ASSIM QUE VOCÊ VENDE PROJETO DE INTERIORES! DUVIDA? ENTAO FAÇA O TESTE!!  ;17:44 – 18:35;Feed;Enviado;https://drive.google.com/open?id=1oZtMXdvb1pKlurSNMZLiOZULs8Vtvt_K&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v277;FOTOGRAFAR O QUE DEU ERRADO, PODE DAR MUITO CERTO!;18:34 – 19:24;Reels;Editado;https://drive.google.com/open?id=1pOXj53LL7hEuaB5Py5iAsmF0AQalZ905&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v278;O PREÇO VEM DEPOIS DESSAS 3 COISAS;19:34 – 20:05;Reels;Enviado;https://drive.google.com/open?id=1b4FoP38SOUm60RmLSNcOt0QxJK9S6fy2&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v279;COMETA ESSE ERRO NA APRESENTAÇÃO DE PROPOSTA DO SEU PROJETO E O CLIENTE JÁ ERA!;19:34 – 20:05,  20:05 – 20:43;IGTV;Enviado;https://drive.google.com/open?id=1ph2o6zNY3tDcEZIOPbfrZhrKvXd4cOTr&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v280;VOCE É UMA ARQUITETA OU DESIGNER COM A SÍNDROME DE CINDERELA? ;21:09 – 22:25;IGTV;Enviado;https://drive.google.com/open?id=1r0K4pzlbTsHaMVKawLHDEB_Xzxm0eht1&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v281;SOMOS UMA SOCIEDADE DE ARQUITETOS E DESIGNERS MOLENGAS?;22:27 – 23:12;Feed;Enviado;https://drive.google.com/open?id=1rYB1MngWaqh7l0H6lBFQ-Ns1pnilgJFo&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v282;O CLIIENTE ESTÁ MONTANDO BEM EM CIMA DA SUA CABEÇA!!;22:27 – 23:12;Reels;Enviado;https://drive.google.com/open?id=1rhSvEqSJCbgRCTn2cnhLY2TgAFYEDLAl&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v283;COMO DETONAR UMA EXCELENTE APRESENTAÇÃO DE PROPOSTA COM 2 PERGUNTAS PESSIMAS!!;23:39 – 23:47, 23:54 – 24:57;IGTV;Enviado;https://drive.google.com/open?id=1rmI8Ov5ll6b42qaCiLKtTUwNpo5PzfV0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v284;EU SÓ OUVIA NÃO...ATÉ QUE PASSEI A USAR ESTA PERGUNTA AO FINALIZAR MINHA APRESENTAÇÃO DE PROPOSTA!;25:07 – 26:37;IGTV;Enviado;https://drive.google.com/open?id=1s9qgE7gA_XsMyq6MPq34v-TZ1XR8At2w&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v285;COMO UMA SIMPLES PERGUNTA DOBROU MEUS CLIENTES DE PROJETO!;25:07 – 26:37;Reels;Enviado;https://drive.google.com/open?id=1sfH_26-vduOmFwtMuJPs8nCQunD7xTeU&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v286;QUANDO O CLIENTE  NÃO TE CONTRATA PODE SER POR  ISSO!;28:53 – 29:02;Reels;Editado;https://drive.google.com/open?id=15gyjJFkOe4AfBiOr0c0u-3XgAI6SMTS8&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v287;QUANDO O CLIENTE ACHA SEU PROJETO DE INTERIORES CARO, ESSE PODE SER O MOTIVO!;29:18 – 29:40;Feed;Enviado;https://drive.google.com/open?id=1sxaSBx-0Tk677e1OR25w1S3zTR3yTfrA&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av267;Esse é o calcanhar de Aquiles dos arquitetos e designers;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1vUfOitmH9adv4rA4B9J3DLWcOJPH5_UN&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av268;Definitivamente É ISSO que faz o cliente CONTRATAR o arquiteto A e não o B!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1w8NAL3pZnsa23FI2SlivtZyb5LeOHBGA&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av269;SE VOCE TEM ATRAIDO POUCOS CLIENTES COM CERTEZA É PORQUE VC NÃO FAZ ISSO!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1wHVgz6V9ekLZeV3Qu1ADxJXsQiGS1gQ_&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av270;SABER ISSO É FUNDAMENTAL PARA ATRAIR MELHORES CLIENTES!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1xHU8E6ZseFrQt7aBleVDtxJZcwrX7JVV&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av271;ESSA É A MELHOR MANEIRA DE PASSAR O “PREÇO” DO SEU PROJETO DE INTERIORES. ;Áudio;Feed;Enviado;https://drive.google.com/open?id=15-_4sOeZK4XsWPVyriFduVK3NPYaEgcR&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av272;COMO USAR ESSA TÉCNICA MENTAL INFALÍVEL PARA VENDER SEU PROJETO DE INTERIORES ;Áudio;Feed;Enviado;https://drive.google.com/open?id=1xoKE4nlCrSD2g7ynq8pzPrf2rzGoUom4&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av273;FAÇA ISSO E O PREÇO DO SEU PROJETO SOARÁ COMO UMA BOA NOTICIA PARA O CLIENTE!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1xpMKG9nnmho_fqPH1pH2l8-BHhABtZpz&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av274;VOCE É ARQUITETA OU DESIGNER? ENTÃO FAÇA ISSO E QUASE O EFEITO TIFANY;Áudio;Reels;Enviado;https://drive.google.com/open?id=1yVjMZxpdwby5KXhPiwo6ExdtWSM0FZEo&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av275;QUANDO VOCE ESCOLHE UM NICHO ESPECÍFICO EM INTERIOES É ISSO QUE ACONTECE!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1yh8ofoGTB28dbUEl8B-E_qQGJ7vlMlaC&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av276;É ASSIM QUE VOCÊ VENDE PROJETO DE INTERIORES! DUVIDA? ENTAO FAÇA O TESTE!!  ;Áudio;Feed;Enviado;https://drive.google.com/open?id=13HrH30IJ9oDVotxIa2QKPsLoxDrtHIHi&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av277;FOTOGRAFAR O QUE DEU ERRADO, PODE DAR MUITO CERTO!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1zwi3m-1nevKp-xh-A7Ojs7LowmFxk8lO&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av278;O PREÇO VEM DEPOIS DESSAS 3 COISAS;Áudio;Reels;Enviado;https://drive.google.com/open?id=1-OPRKTYK4D0ptdpNIJZED-FFLxhUbfKJ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av279;COMETA ESSE ERRO NA APRESENTAÇÃO DE PROPOSTA DO SEU PROJETO E O CLIENTE JÁ ERA!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1-c_eemACqDcWFNKF9XoHAkgt_SDLtwIm&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av280;VOCE É UMA ARQUITETA OU DESIGNER COM A SÍNDROME DE CINDERELA? ;Áudio;IGTV;Enviado;https://drive.google.com/open?id=10hNjUR-9Y1q5OjZPuGzRxZdnhLRiBy0s&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av281;SOMOS UMA SOCIEDADE DE ARQUITETOS E DESIGNERS MOLENGAS?;Áudio;Feed;Enviado;https://drive.google.com/open?id=11--ZkR9jCz5867ZJnMRYmjfS2zC3cpsV&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av282;O CLIIENTE ESTÁ MONTANDO BEM EM CIMA DA SUA CABEÇA!!;Áudio;Reels;Enviado;https://drive.google.com/open?id=11681QWK-vr5_GRFvpHQaJZqh_a9Mu4JG&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av283;COMO DETONAR UMA EXCELENTE APRESENTAÇÃO DE PROPOSTA COM 2 PERGUNTAS PESSIMAS!!;Áudio;Feed;Enviado;https://drive.google.com/open?id=15mfke9TAOjOH-vfSP7XEqluShosSyi5V&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av284;EU SÓ OUVIA NÃO...ATÉ QUE PASSEI A USAR ESTA PERGUNTA AO FINALIZAR MINHA APRESENTAÇÃO DE PROPOSTA!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=11vE4hrW8x2693_4brARwk_OqvyH-AWuR&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av285;COMO UMA SIMPLES PERGUNTA DOBROU MEUS CLIENTES DE PROJETO!;Áudio;Reels;Enviado;https://drive.google.com/open?id=12_h25jAfBbqljvDnSbsMycPEm3iSYtMq&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av286;QUANDO O CLIENTE  NÃO TE CONTRATA PODE SER POR  ISSO!;Áudio;Reels;Enviado;https://drive.google.com/open?id=15dVitH8u7z6PShvpnwpxepQfjo1FeUJI&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
av287;QUANDO O CLIENTE ACHA SEU PROJETO DE INTERIORES CARO, ESSE PODE SER O MOTIVO!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1322PpZ59y-VTEpIfmaRZMsxe0szERm0A&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 5 - Os principiais erros que você comete na hora de passar o preço e negociar
v147;A pergunta que não quer calar...;11:27 - 11:45;Reels;Enviado;https://drive.google.com/file/d/1n9yFWbCADTHMFruHd3_UDfQseTx9_UoD/view?usp=sharing;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v300;Use esse indicador para passar a previsão dos custos da obra! ;06:22 - 06:31, 12:47 - 13:19, 13:52 - 14:08, 15:00 - 15:10;Feed;Enviado;https://drive.google.com/open?id=1a4lEAzGXZEbwXoGOktBoGKhlHfsJL2im&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v301;Nunca se esqueça disso em uma conversa com o cliente!;19:10 - 19:25;Reels;Enviado;https://drive.google.com/open?id=1NrkrS8yOXH_6gJEdk_moeEa8wi1eYxgz&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v302;É desse jeito que se justifica uma marcenaria que ficou “cara”! ;21:06 - 21:18,  21:52 - 22:20;Feed;Enviado;https://drive.google.com/open?id=1-E2qrIhFk-kQ2fSbW5TJH1Lj-_fSmyXn&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v303;É assim que se dá uma noção de valores ao cliente!;30:01 - 30:32;Reels;Enviado;https://drive.google.com/open?id=1TPC9_CoXfXGlM5ujhSrtwn9MayGdGSet&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v304;Seu cliente sem dinheiro para a execução? O problema pode ser você… ;31:50 - 32:35,  31:30 - 31:50;Feed;Enviado;https://drive.google.com/open?id=1aIiPxb1ytZMYD2lWzDUp3ZWUCXxI2bvb&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v305;Os clientes de interiores não falam, mas a verdade é essa!;46:03 - 46:38,  46:53 - 47:32,  48:12,  50:30 - 50:38;IGTV;Enviado;https://drive.google.com/open?id=1a0TwWT9uGOLGp9XHZg_gc-KkRqNhYZ07&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v306;Só passe a noção de valores para o cliente depois dessas etapas… ;06:22 - 06:31,  52:15 - 52:20,  53:25 - 53:41;Feed;Enviado;https://drive.google.com/open?id=1aNJISK-pRdphtWt3dPVn7ZeoW3hhYay_&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v307;Só passe a noção de valores para o cliente depois dessas etapas… ;06:22 - 06:31,  52:15 - 52:20,  53:25 - 53:42;Reels;Enviado;https://drive.google.com/open?id=1OCV0mEB1pkb63Yozm2IBmt2ciAe_8da0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av300;Use esse indicador para passar a previsão dos custos da obra! ;Áudio;Feed;Enviado;https://drive.google.com/open?id=1-iIOrjRv87SROlDX9DB_3NmkodJvoCIQ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av301;Nunca se esqueça disso em uma conversa com o cliente!;Áudio;Reels;Enviado;https://drive.google.com/open?id=13xmhUxeZlPCGQbHcDKBxwWGHZFQ9leya&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av302;É desse jeito que se justifica uma marcenaria que ficou “cara”! ;Áudio;Feed;Enviado;https://drive.google.com/open?id=1Gmbrff9flISfX0jTa3sK8ZB8AaSG3Kfl&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av303;É assim que se dá uma noção de valores ao cliente!;Áudio;Reels;Enviado;https://drive.google.com/open?id=13y8gaGhQDt_n6NHiPi23Vd-bsjqPcXd8&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av304;Seu cliente sem dinheiro para a execução? O problema pode ser você… ;Áudio;Feed;Enviado;https://drive.google.com/open?id=104J7Nlo3rELlKvh121uXfMcm1JYY4W7q&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av305;Os clientes de interiores não falam, mas a verdade é essa!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=104VPL-2DMCnvmau6lHmDyATCvQbWnZgy&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av306;Só passe a noção de valores para o cliente depois dessas etapas… ;Áudio;Feed;Enviado;https://drive.google.com/open?id=10GJQ7tOo_xxks89eHBnPW_I88r-dfL8C&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
av307;Só passe a noção de valores para o cliente depois dessas etapas… ;Áudio;Reels;Enviado;https://drive.google.com/open?id=144vUEEKSgkrNGQD5sT35qpwdDfH7bflM&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 6 - O que responder para o cliente que ainda não te contratou e quer saber quanto custará a reforma?
v148;De quem é a culpa pelo atraso nos prazos?;05:11 - 06:15;Reels;Enviado;https://drive.google.com/file/d/1AgYNF4BDXbzI1ExVKFoRRcFSjPO-LtO5/view?usp=sharing;Live 7 - Você sofre com pedidos de alterações nos projetos? Saiba o que fazer!
v149;Se seu projeto é descaracterizado na execução, esse pode ser o motivo!;05:55 - 06:49;Reels;Enviado;https://drive.google.com/file/d/1JZJp9O07q98q_sNhML6E51XR8y9UpiOX/view?usp=sharing;Live 8 - Como evitar que o cliente descaracterize o projeto?
v249;Essa é a solução para evitar que o cliente descaracterize o seu Projeto de Interiores.;05:35 – 05:48,  11:26 – 11:47,  07:33 – 08:25, 16:59 – 17:09;Feed;Enviado;https://drive.google.com/open?id=1PaSJ8I4gBZAwJxGJC-3zZQw6gpedkncA&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 8 - Como evitar que o cliente descaracterize o projeto?
v250;Isso é fundamental para o sucesso de um ESCRITÓRIO de INTERIORES!;08:31 – 08:40;Reels;Enviado;https://drive.google.com/open?id=1PbJfE6gkP7Wi1sbwA0YVRiSabUuVOqn9&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 8 - Como evitar que o cliente descaracterize o projeto?
v251;5 ações fundamentais  para o sucesso de um ESCRITÓRIO de INTERIORES!;08:31 – 08:40,  09:45 – 10:39;Feed;Enviado;https://drive.google.com/open?id=1PeAP7u3YGZ54cWgR21EBFePZTijv-kb_&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 8 - Como evitar que o cliente descaracterize o projeto?
v252;É isso que voce precisa fazer quando o cliente pede um Projeto de Interiores em menos tempo!;10:39 – 11:00;Reels;Enviado;https://drive.google.com/open?id=1Q-cJ7ckG7Tuw_W3Ng6N7eXllmHCU9ZK4&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 8 - Como evitar que o cliente descaracterize o projeto?
v253;Como evitar que o cliente descaracterize o projeto já no estudo preliminar?;11:26 – 11:47, 11:50 – 13:06;Feed;Enviado;https://drive.google.com/open?id=1QdaHGS2y_ZIrPCbVR9U5bbblrpzWtcZh&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 8 - Como evitar que o cliente descaracterize o projeto?
v254;PERGUNTE ISSO e evite o EFEITO TESOURA nos seus Projetos de Interiores;14:06 – 14:54;Feed;Enviado;https://drive.google.com/open?id=1Q5zuiTr0PZCeWpmTDC-4-aLOW8w_iNRl&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 8 - Como evitar que o cliente descaracterize o projeto?
